Date,Product_Type,Revenue,Quantity
2024-02-14,Smartwatch,4224.15,5
2024-02-14,Laptop,4045.92,6
2024-02-14,Tablet,7077.69,9
2024-02-14,Smartphone,145.25,7
2024-02-14,Tablet,494.06,2
2024-02-14,Tablet,1729.21,7
2024-02-14,Smartphone,5538.33,7
2024-02-14,Smartphone,1139.68,1
2024-02-14,Smartwatch,459.5,1
2024-02-14,Smartwatch,3379.32,4
2024-02-14,Laptop,2022.96,3
2024-02-14,Laptop,463.96,1
2024-02-14,Smartphone,20.75,1
2024-02-14,Laptop,674.32,1
2024-02-14,Laptop,927.92,2
2024-02-14,Smartphone,3955.95,5
2024-02-14,Tablet,2470.3,10
2024-02-14,Tablet,3932.05,5
2024-02-14,Laptop,674.32,1
2024-02-15,Smartphone,62.25,3
2024-02-15,Smartphone,103.75,5
2024-02-15,Headphones,1805.9,5
2024-02-15,Laptop,4720.24,7
2024-02-15,Smartphone,11396.8,10
2024-02-15,Tablet,6291.28,8
2024-02-15,Tablet,3932.05,5
2024-02-15,Smartwatch,459.5,1
2024-02-15,Tablet,2223.27,9
2024-02-15,Laptop,5394.56,8
2024-02-15,Smartphone,7911.9,10
2024-02-15,Smartwatch,844.83,1
2024-02-15,Smartphone,7120.71,9
2024-02-15,Smartwatch,2297.5,5
2024-02-15,Tablet,3932.05,5
2024-02-15,Tablet,2223.27,9
2024-02-15,Smartphone,2279.36,2
2024-02-15,Tablet,6291.28,8
2024-02-15,Smartwatch,5068.98,6
2024-02-15,Smartphone,10257.12,9
2024-02-15,Laptop,3247.72,7
2024-02-15,Smartphone,2373.57,3
2024-02-15,Tablet,1729.21,7
2024-02-15,Laptop,6068.88,9
2024-02-15,Laptop,3247.72,7
2024-02-15,Tablet,4718.46,6
2024-02-15,Smartphone,9117.44,8
2024-02-15,Tablet,494.06,2
2024-02-15,Headphones,1444.72,4
2024-02-15,Laptop,4639.6,10
2024-02-15,Smartphone,7977.76,7
2024-02-15,Laptop,6068.88,9
2024-02-15,Smartphone,3419.04,3
2024-02-15,Smartphone,2279.36,2
2024-02-15,Headphones,3611.8,10
2024-02-15,Smartphone,186.75,9
2024-02-15,Smartphone,7911.9,10
2024-02-15,Tablet,3932.05,5
2024-02-15,Laptop,4045.92,6
2024-02-15,Tablet,4718.46,6
2024-02-15,Laptop,927.92,2
2024-02-16,Laptop,4639.6,10
2024-02-16,Smartphone,1139.68,1
2024-02-16,Tablet,4718.46,6
2024-02-16,Smartwatch,4135.5,9
2024-02-16,Smartwatch,5913.81,7
2024-02-16,Smartphone,20.75,1
2024-02-16,Smartwatch,459.5,1
2024-02-16,Smartwatch,6758.64,8
2024-02-16,Tablet,2223.27,9
2024-02-16,Tablet,7864.1,10
2024-02-16,Tablet,1976.24,8
2024-02-16,Laptop,463.96,1
2024-02-16,Tablet,2359.23,3
2024-02-16,Headphones,1083.54,3
2024-02-16,Smartphone,3955.95,5
2024-02-16,Smartwatch,919.0,2
2024-02-16,Smartphone,11396.8,10
2024-02-16,Laptop,4720.24,7
2024-02-16,Headphones,361.18,1
2024-02-16,Tablet,786.41,1
2024-02-16,Smartphone,2279.36,2
2024-02-16,Smartphone,4558.72,4
2024-02-16,Smartphone,7977.76,7
2024-02-16,Tablet,1976.24,8
2024-02-16,Laptop,2022.96,3
2024-02-16,Laptop,5394.56,8
2024-02-16,Laptop,1855.84,4
2024-02-16,Laptop,4639.6,10
2024-02-16,Smartwatch,1838.0,4
2024-02-16,Tablet,494.06,2
2024-02-16,Smartwatch,6758.64,8
2024-02-16,Smartphone,145.25,7
2024-02-16,Smartphone,3955.95,5
2024-02-16,Tablet,7864.1,10
2024-02-16,Tablet,7077.69,9
2024-02-16,Tablet,5504.87,7
2024-02-16,Smartphone,1582.38,2
2024-02-16,Laptop,5394.56,8
2024-02-16,Smartphone,83.0,4
2024-02-16,Smartwatch,3216.5,7
2024-02-17,Tablet,988.12,4
2024-02-17,Tablet,3932.05,5
2024-02-17,Tablet,5504.87,7
2024-02-17,Smartphone,791.19,1
2024-02-17,Tablet,2470.3,10
2024-02-17,Smartwatch,1689.66,2
2024-02-17,Laptop,4045.92,6
2024-02-17,Laptop,2697.28,4
2024-02-17,Smartphone,3419.04,3
2024-02-17,Laptop,2022.96,3
2024-02-17,Smartphone,7911.9,10
2024-02-17,Smartwatch,1838.0,4
2024-02-17,Tablet,2470.3,10
2024-02-17,Headphones,722.36,2
2024-02-17,Smartwatch,3379.32,4
2024-02-17,Smartphone,4558.72,4
2024-02-17,Smartphone,2373.57,3
2024-02-17,Laptop,4175.64,9
2024-02-17,Laptop,1855.84,4
2024-02-17,Smartphone,9117.44,8
2024-02-17,Smartphone,62.25,3
2024-02-17,Smartphone,9117.44,8
2024-02-17,Tablet,6291.28,8
2024-02-17,Laptop,4045.92,6
2024-02-17,Headphones,1444.72,4
2024-02-17,Tablet,2359.23,3
2024-02-17,Laptop,2022.96,3
2024-02-17,Smartwatch,8448.3,10
2024-02-17,Headphones,722.36,2
2024-02-17,Smartwatch,4135.5,9
2024-02-17,Smartphone,2279.36,2
2024-02-17,Smartphone,5698.4,5
2024-02-17,Smartwatch,2534.49,3
2024-02-17,Smartwatch,6758.64,8
2024-02-17,Tablet,1572.82,2
2024-02-17,Tablet,494.06,2
2024-02-17,Smartphone,186.75,9
2024-02-18,Laptop,4045.92,6
2024-02-18,Smartwatch,4224.15,5
2024-02-18,Tablet,494.06,2
2024-02-18,Laptop,674.32,1
2024-02-18,Smartwatch,2297.5,5
2024-02-18,Tablet,1482.18,6
2024-02-18,Tablet,2470.3,10
2024-02-18,Laptop,3371.6,5
2024-02-18,Tablet,2470.3,10
2024-02-18,Laptop,1855.84,4
2024-02-18,Headphones,3611.8,10
2024-02-18,Tablet,1572.82,2
2024-02-18,Smartphone,62.25,3
2024-02-18,Smartphone,20.75,1
2024-02-18,Smartphone,3419.04,3
2024-02-18,Smartphone,41.5,2
2024-02-18,Tablet,1572.82,2
2024-02-18,Laptop,674.32,1
2024-02-18,Tablet,247.03,1
2024-02-18,Tablet,4718.46,6
2024-02-18,Laptop,2783.76,6
2024-02-18,Laptop,4720.24,7
2024-02-18,Laptop,6743.2,10
2024-02-18,Headphones,2167.08,6
2024-02-18,Laptop,674.32,1
2024-02-18,Tablet,988.12,4
2024-02-18,Tablet,3932.05,5
2024-02-18,Smartwatch,4224.15,5
2024-02-18,Tablet,4718.46,6
2024-02-18,Laptop,1391.88,3
2024-02-18,Smartphone,20.75,1
2024-02-18,Tablet,1572.82,2
2024-02-18,Smartwatch,459.5,1
2024-02-18,Smartwatch,2757.0,6
2024-02-18,Smartwatch,4135.5,9
2024-02-19,Smartwatch,919.0,2
2024-02-19,Laptop,2783.76,6
2024-02-19,Smartphone,6329.52,8
2024-02-19,Tablet,2359.23,3
2024-02-19,Headphones,1805.9,5
2024-02-19,Smartwatch,6758.64,8
2024-02-19,Laptop,3371.6,5
2024-02-19,Tablet,5504.87,7
2024-02-19,Headphones,3611.8,10
2024-02-19,Laptop,2697.28,4
2024-02-19,Headphones,3611.8,10
2024-02-19,Tablet,1572.82,2
2024-02-19,Headphones,1805.9,5
2024-02-19,Tablet,2223.27,9
2024-02-19,Smartphone,145.25,7
2024-02-19,Headphones,1444.72,4
2024-02-19,Laptop,3371.6,5
2024-02-19,Tablet,988.12,4
2024-02-19,Smartwatch,844.83,1
2024-02-19,Smartwatch,4135.5,9
2024-02-19,Headphones,1805.9,5
2024-02-19,Smartwatch,1378.5,3
2024-02-19,Tablet,1572.82,2
2024-02-19,Laptop,6743.2,10
2024-02-19,Smartphone,6838.08,6
2024-02-19,Laptop,3247.72,7
2024-02-19,Headphones,361.18,1
2024-02-19,Smartphone,20.75,1
2024-02-19,Smartwatch,3379.32,4
2024-02-19,Smartphone,4558.72,4
2024-02-19,Smartphone,166.0,8
2024-02-19,Headphones,3250.62,9
2024-02-19,Smartwatch,4135.5,9
2024-02-19,Tablet,2223.27,9
2024-02-20,Headphones,3611.8,10
2024-02-20,Tablet,1729.21,7
2024-02-20,Smartphone,2373.57,3
2024-02-20,Smartwatch,3379.32,4
2024-02-20,Tablet,3932.05,5
2024-02-20,Laptop,927.92,2
2024-02-20,Laptop,4639.6,10
2024-02-20,Tablet,1572.82,2
2024-02-20,Smartphone,9117.44,8
2024-02-20,Smartphone,5698.4,5
2024-02-20,Laptop,2783.76,6
2024-02-20,Laptop,1348.64,2
2024-02-20,Smartphone,6838.08,6
2024-02-20,Tablet,2359.23,3
2024-02-20,Smartphone,6838.08,6
2024-02-20,Tablet,1482.18,6
2024-02-20,Smartwatch,1378.5,3
2024-02-20,Headphones,1083.54,3
2024-02-20,Tablet,1235.15,5
2024-02-20,Laptop,4720.24,7
2024-02-20,Headphones,1444.72,4
2024-02-20,Tablet,1976.24,8
2024-02-20,Tablet,3932.05,5
2024-02-20,Headphones,2528.26,7
2024-02-20,Laptop,2783.76,6
2024-02-20,Laptop,6068.88,9
2024-02-20,Laptop,2697.28,4
2024-02-20,Smartphone,207.5,10
2024-02-20,Smartphone,6329.52,8
2024-02-20,Smartphone,41.5,2
2024-02-20,Tablet,7864.1,10
2024-02-20,Smartwatch,8448.3,10
2024-02-20,Smartwatch,3216.5,7
2024-02-20,Headphones,2528.26,7
2024-02-20,Smartphone,3164.76,4
2024-02-20,Smartwatch,3379.32,4
2024-02-20,Smartwatch,844.83,1
2024-02-20,Smartphone,1582.38,2
2024-02-20,Tablet,4718.46,6
2024-02-20,Smartphone,3164.76,4
2024-02-20,Laptop,463.96,1
2024-02-20,Smartphone,166.0,8
2024-02-20,Smartwatch,5913.81,7
2024-02-20,Smartphone,1582.38,2
2024-02-20,Laptop,3371.6,5
2024-02-20,Smartphone,3164.76,4
2024-02-20,Smartphone,5698.4,5
2024-02-20,Tablet,988.12,4
2024-02-20,Laptop,1348.64,2
2024-02-20,Smartphone,207.5,10
2024-02-21,Laptop,463.96,1
2024-02-21,Smartwatch,1378.5,3
2024-02-21,Smartphone,6838.08,6
2024-02-21,Smartwatch,4595.0,10
2024-02-21,Laptop,1855.84,4
2024-02-21,Smartphone,7120.71,9
2024-02-21,Laptop,6068.88,9
2024-02-21,Smartphone,7977.76,7
2024-02-21,Smartphone,7911.9,10
2024-02-21,Smartphone,11396.8,10
2024-02-21,Smartwatch,1838.0,4
2024-02-21,Smartphone,83.0,4
2024-02-21,Smartphone,5538.33,7
2024-02-21,Smartwatch,3676.0,8
2024-02-21,Smartphone,11396.8,10
2024-02-21,Tablet,247.03,1
2024-02-21,Laptop,1391.88,3
2024-02-21,Smartphone,10257.12,9
2024-02-21,Tablet,4718.46,6
2024-02-21,Smartphone,1139.68,1
2024-02-21,Tablet,494.06,2
2024-02-21,Laptop,4639.6,10
2024-02-21,Smartphone,791.19,1
2024-02-21,Smartwatch,5068.98,6
2024-02-21,Laptop,3711.68,8
2024-02-21,Smartphone,20.75,1
2024-02-21,Smartphone,7911.9,10
2024-02-21,Headphones,3250.62,9
2024-02-21,Laptop,463.96,1
2024-02-21,Tablet,494.06,2
2024-02-21,Tablet,7864.1,10
2024-02-21,Headphones,2167.08,6
2024-02-21,Smartwatch,1378.5,3
2024-02-21,Smartphone,1139.68,1
2024-02-21,Smartphone,5698.4,5
2024-02-21,Smartphone,186.75,9
2024-02-21,Smartphone,145.25,7
2024-02-21,Tablet,786.41,1
2024-02-21,Smartwatch,2757.0,6
2024-02-21,Smartphone,7120.71,9
2024-02-21,Headphones,1444.72,4
2024-02-21,Smartphone,41.5,2
2024-02-21,Laptop,1348.64,2
2024-02-21,Smartphone,10257.12,9
2024-02-21,Smartphone,2373.57,3
2024-02-21,Laptop,4639.6,10
2024-02-21,Laptop,4045.92,6
2024-02-21,Smartwatch,459.5,1
2024-02-21,Smartphone,1582.38,2
2024-02-21,Laptop,463.96,1
2024-02-21,Laptop,1391.88,3
2024-02-21,Smartwatch,4135.5,9
2024-02-21,Headphones,3611.8,10
2024-02-21,Laptop,1391.88,3
2024-02-22,Laptop,1348.64,2
2024-02-22,Smartwatch,1689.66,2
2024-02-22,Smartphone,10257.12,9
2024-02-22,Smartphone,4558.72,4
2024-02-22,Smartphone,83.0,4
2024-02-22,Tablet,786.41,1
2024-02-22,Smartwatch,1838.0,4
2024-02-22,Smartphone,2373.57,3
2024-02-22,Tablet,988.12,4
2024-02-22,Laptop,6068.88,9
2024-02-22,Headphones,722.36,2
2024-02-22,Tablet,4718.46,6
2024-02-22,Laptop,3247.72,7
2024-02-22,Smartwatch,1378.5,3
2024-02-22,Smartphone,9117.44,8
2024-02-22,Headphones,2167.08,6
2024-02-22,Tablet,5504.87,7
2024-02-22,Smartphone,2279.36,2
2024-02-22,Laptop,2783.76,6
2024-02-22,Tablet,988.12,4
2024-02-22,Laptop,674.32,1
2024-02-22,Smartphone,4558.72,4
2024-02-22,Smartphone,1139.68,1
2024-02-22,Smartphone,791.19,1
2024-02-22,Smartphone,7911.9,10
2024-02-22,Headphones,1805.9,5
2024-02-22,Smartwatch,1838.0,4
2024-02-22,Tablet,1235.15,5
2024-02-22,Smartwatch,4595.0,10
2024-02-22,Laptop,2022.96,3
2024-02-23,Tablet,3145.64,4
2024-02-23,Smartwatch,1378.5,3
2024-02-23,Headphones,3611.8,10
2024-02-23,Laptop,4045.92,6
2024-02-23,Smartwatch,7603.47,9
2024-02-23,Smartwatch,2297.5,5
2024-02-23,Tablet,3145.64,4
2024-02-23,Headphones,361.18,1
2024-02-23,Smartphone,6329.52,8
2024-02-23,Headphones,2167.08,6
2024-02-23,Tablet,6291.28,8
2024-02-23,Headphones,361.18,1
2024-02-23,Laptop,2697.28,4
2024-02-23,Smartwatch,3676.0,8
2024-02-23,Tablet,2359.23,3
2024-02-23,Laptop,674.32,1
2024-02-23,Laptop,1348.64,2
2024-02-23,Smartwatch,3379.32,4
2024-02-23,Laptop,3247.72,7
2024-02-23,Tablet,3932.05,5
2024-02-23,Smartphone,7977.76,7
2024-02-23,Smartphone,4747.14,6
2024-02-23,Tablet,1976.24,8
2024-02-23,Smartwatch,2757.0,6
2024-02-23,Smartphone,3955.95,5
2024-02-23,Smartwatch,459.5,1
2024-02-23,Smartphone,10257.12,9
2024-02-23,Smartphone,6838.08,6
2024-02-23,Laptop,463.96,1
2024-02-23,Smartphone,5698.4,5
2024-02-23,Headphones,722.36,2
2024-02-23,Tablet,2470.3,10
2024-02-23,Tablet,3145.64,4
2024-02-23,Laptop,463.96,1
2024-02-23,Smartwatch,3379.32,4
2024-02-23,Headphones,2167.08,6
2024-02-23,Laptop,4045.92,6
2024-02-23,Smartwatch,919.0,2
2024-02-23,Tablet,5504.87,7
2024-02-23,Smartwatch,844.83,1
2024-02-23,Smartwatch,6758.64,8
2024-02-23,Smartwatch,4135.5,9
2024-02-23,Smartwatch,3216.5,7
2024-02-23,Headphones,1444.72,4
2024-02-23,Tablet,2470.3,10
2024-02-23,Tablet,7864.1,10
2024-02-23,Tablet,786.41,1
2024-02-23,Smartwatch,1838.0,4
2024-02-24,Laptop,463.96,1
2024-02-24,Laptop,4639.6,10
2024-02-24,Smartphone,11396.8,10
2024-02-24,Smartphone,1139.68,1
2024-02-24,Tablet,988.12,4
2024-02-24,Smartwatch,1378.5,3
2024-02-24,Laptop,6743.2,10
2024-02-24,Tablet,7077.69,9
2024-02-24,Smartwatch,5913.81,7
2024-02-24,Smartwatch,2534.49,3
2024-02-24,Smartwatch,1378.5,3
2024-02-24,Smartphone,2279.36,2
2024-02-24,Smartphone,7977.76,7
2024-02-24,Laptop,6743.2,10
2024-02-24,Tablet,4718.46,6
2024-02-24,Tablet,3932.05,5
2024-02-24,Headphones,2889.44,8
2024-02-24,Tablet,1482.18,6
2024-02-24,Laptop,5394.56,8
2024-02-24,Smartwatch,7603.47,9
2024-02-24,Laptop,927.92,2
2024-02-24,Tablet,2223.27,9
2024-02-24,Tablet,494.06,2
2024-02-24,Smartphone,7911.9,10
2024-02-24,Smartwatch,4224.15,5
2024-02-24,Smartwatch,2297.5,5
2024-02-24,Headphones,1805.9,5
2024-02-24,Smartphone,1139.68,1
2024-02-24,Tablet,741.09,3
2024-02-24,Smartphone,3164.76,4
2024-02-24,Smartwatch,459.5,1
2024-02-24,Tablet,3145.64,4
2024-02-24,Smartphone,124.5,6
2024-02-24,Smartwatch,4135.5,9
2024-02-24,Smartphone,207.5,10
2024-02-24,Headphones,3611.8,10
2024-02-24,Laptop,5394.56,8
2024-02-24,Laptop,4720.24,7
2024-02-24,Smartphone,7977.76,7
2024-02-24,Laptop,463.96,1
2024-02-24,Smartwatch,2297.5,5
2024-02-24,Laptop,927.92,2
2024-02-24,Laptop,6068.88,9
2024-02-24,Tablet,494.06,2
2024-02-25,Tablet,1572.82,2
2024-02-25,Tablet,3932.05,5
2024-02-25,Smartwatch,7603.47,9
2024-02-25,Smartphone,62.25,3
2024-02-25,Tablet,1572.82,2
2024-02-25,Smartphone,791.19,1
2024-02-25,Tablet,2223.27,9
2024-02-25,Smartwatch,844.83,1
2024-02-25,Smartphone,3419.04,3
2024-02-25,Smartphone,1139.68,1
2024-02-25,Laptop,6068.88,9
2024-02-25,Laptop,4639.6,10
2024-02-25,Tablet,3932.05,5
2024-02-25,Laptop,2022.96,3
2024-02-25,Smartwatch,1689.66,2
2024-02-25,Laptop,2319.8,5
2024-02-25,Smartphone,1139.68,1
2024-02-25,Laptop,463.96,1
2024-02-25,Smartwatch,4224.15,5
2024-02-25,Smartwatch,3216.5,7
2024-02-25,Smartwatch,3216.5,7
2024-02-25,Laptop,5394.56,8
2024-02-25,Smartphone,6838.08,6
2024-02-25,Smartwatch,6758.64,8
2024-02-25,Tablet,3932.05,5
2024-02-25,Tablet,1976.24,8
2024-02-25,Smartwatch,3216.5,7
2024-02-25,Headphones,2167.08,6
2024-02-25,Tablet,3145.64,4
2024-02-25,Smartwatch,2757.0,6
2024-02-25,Smartwatch,3216.5,7
2024-02-25,Smartwatch,3379.32,4
2024-02-25,Laptop,2697.28,4
2024-02-25,Smartphone,3419.04,3
2024-02-25,Headphones,1083.54,3
2024-02-25,Laptop,6068.88,9
2024-02-25,Laptop,2022.96,3
2024-02-25,Smartphone,4747.14,6
2024-02-25,Headphones,3611.8,10
2024-02-25,Headphones,361.18,1
2024-02-25,Headphones,2889.44,8
2024-02-25,Headphones,3611.8,10
2024-02-25,Laptop,5394.56,8
2024-02-25,Smartphone,3419.04,3
2024-02-25,Headphones,1444.72,4
2024-02-25,Smartwatch,5068.98,6
2024-02-25,Laptop,4639.6,10
2024-02-25,Headphones,1444.72,4
2024-02-25,Smartphone,5698.4,5
2024-02-25,Laptop,1855.84,4
2024-02-26,Tablet,4718.46,6
2024-02-26,Smartwatch,7603.47,9
2024-02-26,Smartwatch,844.83,1
2024-02-26,Smartwatch,4135.5,9
2024-02-26,Smartwatch,919.0,2
2024-02-26,Tablet,3932.05,5
2024-02-26,Laptop,3711.68,8
2024-02-26,Smartwatch,1689.66,2
2024-02-26,Headphones,3611.8,10
2024-02-26,Smartwatch,3676.0,8
2024-02-26,Smartphone,145.25,7
2024-02-26,Smartwatch,2297.5,5
2024-02-26,Smartphone,166.0,8
2024-02-26,Smartphone,7911.9,10
2024-02-26,Tablet,1976.24,8
2024-02-26,Smartphone,41.5,2
2024-02-26,Laptop,463.96,1
2024-02-26,Tablet,2223.27,9
2024-02-26,Smartphone,3419.04,3
2024-02-26,Smartwatch,8448.3,10
2024-02-26,Smartphone,6838.08,6
2024-02-26,Smartwatch,1838.0,4
2024-02-26,Smartphone,1139.68,1
2024-02-26,Headphones,3250.62,9
2024-02-26,Laptop,927.92,2
2024-02-26,Smartwatch,459.5,1
2024-02-26,Smartwatch,5913.81,7
2024-02-26,Tablet,1572.82,2
2024-02-26,Laptop,6068.88,9
2024-02-26,Tablet,7077.69,9
2024-02-26,Smartphone,3955.95,5
2024-02-26,Smartphone,1139.68,1
2024-02-26,Smartwatch,7603.47,9
2024-02-26,Tablet,2470.3,10
2024-02-26,Headphones,2889.44,8
2024-02-26,Headphones,2528.26,7
2024-02-26,Laptop,2783.76,6
2024-02-26,Tablet,1976.24,8
2024-02-26,Smartphone,5538.33,7
2024-02-26,Smartwatch,4135.5,9
2024-02-26,Tablet,3932.05,5
2024-02-26,Tablet,247.03,1
2024-02-26,Tablet,1976.24,8
2024-02-26,Smartphone,3419.04,3
2024-02-26,Smartwatch,1838.0,4
2024-02-26,Smartwatch,1838.0,4
2024-02-26,Laptop,6743.2,10
2024-02-26,Smartphone,7911.9,10
2024-02-26,Tablet,247.03,1
2024-02-26,Laptop,1348.64,2
2024-02-26,Smartphone,9117.44,8
2024-02-26,Tablet,741.09,3
2024-02-26,Laptop,1391.88,3
2024-02-27,Smartwatch,8448.3,10
2024-02-27,Smartwatch,2297.5,5
2024-02-27,Smartwatch,6758.64,8
2024-02-27,Smartphone,145.25,7
2024-02-27,Headphones,361.18,1
2024-02-27,Headphones,722.36,2
2024-02-27,Smartwatch,3379.32,4
2024-02-27,Tablet,494.06,2
2024-02-27,Headphones,361.18,1
2024-02-27,Tablet,988.12,4
2024-02-27,Tablet,786.41,1
2024-02-27,Smartwatch,6758.64,8
2024-02-27,Tablet,247.03,1
2024-02-27,Smartwatch,2534.49,3
2024-02-27,Smartphone,41.5,2
2024-02-27,Smartphone,9117.44,8
2024-02-27,Laptop,4175.64,9
2024-02-27,Smartwatch,5068.98,6
2024-02-27,Tablet,2359.23,3
2024-02-27,Tablet,741.09,3
2024-02-27,Smartwatch,4595.0,10
2024-02-27,Headphones,1805.9,5
2024-02-27,Smartwatch,2297.5,5
2024-02-27,Tablet,3145.64,4
2024-02-27,Tablet,4718.46,6
2024-02-27,Smartphone,6838.08,6
2024-02-27,Tablet,1482.18,6
2024-02-27,Smartwatch,4224.15,5
2024-02-27,Laptop,3371.6,5
2024-02-27,Smartphone,1582.38,2
2024-02-27,Smartphone,7911.9,10
2024-02-27,Laptop,4720.24,7
2024-02-27,Headphones,361.18,1
2024-02-27,Laptop,4639.6,10
2024-02-27,Tablet,1729.21,7
2024-02-27,Tablet,494.06,2
2024-02-27,Tablet,3145.64,4
2024-02-27,Smartphone,7977.76,7
2024-02-27,Laptop,6068.88,9
2024-02-27,Smartphone,166.0,8
2024-02-27,Laptop,1855.84,4
2024-02-28,Smartwatch,459.5,1
2024-02-28,Smartphone,11396.8,10
2024-02-28,Smartphone,4558.72,4
2024-02-28,Smartwatch,5913.81,7
2024-02-28,Tablet,7864.1,10
2024-02-28,Smartwatch,7603.47,9
2024-02-28,Smartwatch,2297.5,5
2024-02-28,Smartwatch,1689.66,2
2024-02-28,Tablet,4718.46,6
2024-02-28,Laptop,4175.64,9
2024-02-28,Smartphone,10257.12,9
2024-02-28,Laptop,4720.24,7
2024-02-28,Tablet,494.06,2
2024-02-28,Headphones,722.36,2
2024-02-28,Tablet,2359.23,3
2024-02-28,Tablet,5504.87,7
2024-02-28,Smartphone,7911.9,10
2024-02-28,Smartwatch,3379.32,4
2024-02-28,Headphones,2528.26,7
2024-02-28,Laptop,4639.6,10
2024-02-28,Laptop,3371.6,5
2024-02-28,Smartwatch,3216.5,7
2024-02-28,Tablet,4718.46,6
2024-02-28,Tablet,5504.87,7
2024-02-28,Tablet,2359.23,3
2024-02-28,Laptop,6068.88,9
2024-02-28,Tablet,1235.15,5
2024-02-28,Laptop,927.92,2
2024-02-28,Tablet,1976.24,8
2024-02-28,Smartwatch,844.83,1
2024-02-28,Laptop,3371.6,5
2024-02-28,Laptop,2783.76,6
2024-02-28,Smartphone,103.75,5
2024-02-28,Smartphone,166.0,8
2024-02-28,Tablet,1235.15,5
2024-02-28,Laptop,927.92,2
2024-02-28,Smartphone,7977.76,7
2024-02-28,Smartphone,83.0,4
2024-02-29,Tablet,2223.27,9
2024-02-29,Laptop,4720.24,7
2024-02-29,Tablet,4718.46,6
2024-02-29,Smartphone,62.25,3
2024-02-29,Smartphone,4747.14,6
2024-02-29,Smartwatch,459.5,1
2024-02-29,Laptop,3247.72,7
2024-02-29,Tablet,7077.69,9
2024-02-29,Tablet,741.09,3
2024-02-29,Laptop,6743.2,10
2024-02-29,Smartphone,1139.68,1
2024-02-29,Smartwatch,3379.32,4
2024-02-29,Tablet,741.09,3
2024-02-29,Smartphone,3419.04,3
2024-02-29,Smartphone,62.25,3
2024-02-29,Smartphone,207.5,10
2024-02-29,Smartwatch,1838.0,4
2024-02-29,Smartwatch,844.83,1
2024-02-29,Laptop,927.92,2
2024-02-29,Smartphone,3419.04,3
2024-02-29,Smartphone,4747.14,6
2024-02-29,Tablet,5504.87,7
2024-02-29,Tablet,5504.87,7
2024-02-29,Smartphone,4558.72,4
2024-02-29,Laptop,4045.92,6
2024-02-29,Smartphone,41.5,2
2024-02-29,Smartphone,6838.08,6
2024-02-29,Laptop,4639.6,10
2024-02-29,Smartwatch,459.5,1
2024-02-29,Smartphone,1582.38,2
2024-02-29,Laptop,2022.96,3
2024-02-29,Smartphone,62.25,3
2024-02-29,Tablet,6291.28,8
2024-02-29,Smartphone,62.25,3
2024-02-29,Smartphone,166.0,8
2024-02-29,Smartphone,166.0,8
2024-02-29,Tablet,988.12,4
2024-02-29,Smartphone,103.75,5
2024-02-29,Tablet,5504.87,7
2024-02-29,Headphones,3611.8,10
2024-02-29,Tablet,1976.24,8
2024-02-29,Tablet,7864.1,10
2024-02-29,Laptop,4720.24,7
2024-02-29,Smartphone,6329.52,8
2024-02-29,Smartphone,186.75,9
2024-02-29,Headphones,1444.72,4
2024-02-29,Smartphone,124.5,6
2024-03-01,Laptop,2783.76,6
2024-03-01,Laptop,463.96,1
2024-03-01,Smartphone,145.25,7
2024-03-01,Laptop,2783.76,6
2024-03-01,Smartphone,9117.44,8
2024-03-01,Smartwatch,1689.66,2
2024-03-01,Smartwatch,1689.66,2
2024-03-01,Smartphone,5698.4,5
2024-03-01,Smartphone,6838.08,6
2024-03-01,Headphones,722.36,2
2024-03-01,Laptop,6068.88,9
2024-03-01,Laptop,6068.88,9
2024-03-01,Smartwatch,1378.5,3
2024-03-01,Smartphone,5698.4,5
2024-03-01,Headphones,2167.08,6
2024-03-01,Laptop,6743.2,10
2024-03-01,Tablet,1572.82,2
2024-03-01,Smartphone,5538.33,7
2024-03-01,Tablet,7077.69,9
2024-03-01,Laptop,1391.88,3
2024-03-01,Smartphone,10257.12,9
2024-03-01,Smartwatch,4224.15,5
2024-03-01,Laptop,463.96,1
2024-03-01,Smartphone,186.75,9
2024-03-01,Headphones,361.18,1
2024-03-01,Laptop,2697.28,4
2024-03-01,Smartphone,1139.68,1
2024-03-01,Laptop,4045.92,6
2024-03-01,Headphones,1444.72,4
2024-03-01,Smartphone,10257.12,9
2024-03-01,Smartphone,1139.68,1
2024-03-01,Smartphone,9117.44,8
2024-03-01,Smartphone,6329.52,8
2024-03-01,Smartphone,3955.95,5
2024-03-01,Laptop,4720.24,7
2024-03-02,Smartphone,5698.4,5
2024-03-02,Smartphone,3955.95,5
2024-03-02,Smartphone,103.75,5
2024-03-02,Tablet,247.03,1
2024-03-02,Tablet,2223.27,9
2024-03-02,Laptop,2783.76,6
2024-03-02,Headphones,1444.72,4
2024-03-02,Smartwatch,3379.32,4
2024-03-02,Smartphone,3164.76,4
2024-03-02,Headphones,3611.8,10
2024-03-02,Laptop,927.92,2
2024-03-02,Smartphone,6838.08,6
2024-03-02,Headphones,2167.08,6
2024-03-02,Smartwatch,919.0,2
2024-03-02,Tablet,786.41,1
2024-03-02,Laptop,5394.56,8
2024-03-02,Tablet,3932.05,5
2024-03-02,Tablet,3145.64,4
2024-03-02,Headphones,2528.26,7
2024-03-02,Smartphone,207.5,10
2024-03-02,Headphones,361.18,1
2024-03-02,Smartwatch,3676.0,8
2024-03-02,Laptop,2319.8,5
